CategoryID,MissionID,MissionTypeID,Target,TargetReachType,SortIndex,ParentMissionID,RewardPoolID,ResChType,ResChRaceID,ResChNFTOnly,ResWpType,ResWpClass,ResWpCollectionID,ResGameModeID,ResEventType
missionEvent_ragnarok_day4,missionEvent_ragnarok_4_4,meta_open_lootbox,3,sum,4,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day4,missionEvent_ragnarok_4_5,meta_earn_item_CareerPoints,30,sum,5,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day5,missionEvent_ragnarok_5_1,ingame_win_match,6,sum,1,,missionEvent_ragnarok_missionReward,,,,WeaponType_MortarGun,,,2.0,
missionEvent_ragnarok_day5,missionEvent_ragnarok_5_2,ingame_kill_with_ultimate,8,sum,2,,missionEvent_ragnarok_missionReward,,Ape,,,,,128.0,
missionEvent_ragnarok_day5,missionEvent_ragnarok_5_3,meta_weapon_forge_3stars,1,sum,3,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day5,missionEvent_ragnarok_5_4,meta_character_upgrade_count,1,sum,4,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day5,missionEvent_ragnarok_5_5,meta_use_item_Shards,2000,sum,5,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day6,missionEvent_ragnarok_6_1,ingame_win_match,3,sum,1,,missionEvent_ragnarok_missionReward,,,,,,,16.0,
missionEvent_ragnarok_day6,missionEvent_ragnarok_6_2,ingame_shield_regenerate,31500,sum,2,,missionEvent_ragnarok_missionReward,,Bear,,,,,,
missionEvent_ragnarok_day6,missionEvent_ragnarok_6_3,meta_weapon_forge,2,sum,3,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day6,missionEvent_ragnarok_6_4,meta_hire,3,sum,4,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day6,missionEvent_ragnarok_6_5,meta_shop_purchase_cantina_box,1,sum,5,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day7,missionEvent_ragnarok_7_1,ingame_finish_in_top_3,8,sum,1,,missionEvent_ragnarok_missionReward,,,,,,,128.0,
missionEvent_ragnarok_day7,missionEvent_ragnarok_7_2,ingame_win_match,4,sum,2,,missionEvent_ragnarok_missionReward,,Cat,,,,,2.0,
missionEvent_ragnarok_day7,missionEvent_ragnarok_7_3,ingame_kill_from_grass,5,sum,3,,missionEvent_ragnarok_missionReward,,,,WeaponType_MortarGun,,,,
missionEvent_ragnarok_day7,missionEvent_ragnarok_7_4,meta_character_talent_learn,5,sum,4,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day7,missionEvent_ragnarok_7_5,meta_shop_purchase_cantina_box,3,sum,5,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day8,missionEvent_ragnarok_8_1,ingame_defeat_enemies,18,sum,1,,missionEvent_ragnarok_missionReward,,,,WeaponType_AssaultGun,,,128.0,
missionEvent_ragnarok_day8,missionEvent_ragnarok_8_2,ingame_gain_doublekills,2,sum,2,,missionEvent_ragnarok_missionReward,,Rabbit,,,,,,
missionEvent_ragnarok_day8,missionEvent_ragnarok_8_3,ingame_mvp,3,sum,3,,missionEvent_ragnarok_missionReward,,,,WeaponType_Shotgun,,,16.0,
missionEvent_ragnarok_day8,missionEvent_ragnarok_8_4,meta_open_lootbox,7,sum,4,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day8,missionEvent_ragnarok_8_5,meta_shop_purchase_cantina_box,2,sum,5,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day9,missionEvent_ragnarok_9_1,ingame_finish_in_top_3,3,sum,1,,missionEvent_ragnarok_missionReward,,,,WeaponType_TeslaGun,,,,
missionEvent_ragnarok_day9,missionEvent_ragnarok_9_2,ingame_kill_distance_close,3,sum,2,,missionEvent_ragnarok_missionReward,,,,WeaponType_RailGun,,,2.0,
missionEvent_ragnarok_day9,missionEvent_ragnarok_9_3,ingame_finish_in_top_1,1,sum,3,,missionEvent_ragnarok_missionReward,,Croco,,,,,128.0,
missionEvent_ragnarok_day9,missionEvent_ragnarok_9_4,meta_use_item_Shards,10000,sum,4,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day9,missionEvent_ragnarok_9_5,meta_shop_purchase_iap,1,sum,5,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day10,missionEvent_ragnarok_10_1,ingame_kill_with_ultimate_FreeCharacter6_Skill,10,sum,1,,missionEvent_ragnarok_missionReward,,Ape,,,,,,
missionEvent_ragnarok_day10,missionEvent_ragnarok_10_2,ingame_heal,9000,sum,2,,missionEvent_ragnarok_missionReward,,Rabbit,,,,,2.0,
missionEvent_ragnarok_day10,missionEvent_ragnarok_10_3,meta_hire,2,sum,3,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day10,missionEvent_ragnarok_10_4,meta_use_item_Credit,100,sum,4,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_ragnarok_day10,missionEvent_ragnarok_10_5,meta_shop_purchase_character_token,1,sum,5,,missionEvent_ragnarok_missionReward,,,,,,,,
missionEvent_hellfire_day1,missionEvent_hellfire_1_1,ingame_play_match,3,sum,1,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day1,missionEvent_hellfire_1_2,ingame_rumble_collect_stars,50,sum,2,,missionEvent_hellfire_missionReward,,,,,,,128.0,
missionEvent_hellfire_day1,missionEvent_hellfire_1_3,ingame_deal_damage,47000,sum,3,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day1,missionEvent_hellfire_1_4,ingame_kill_from_grass,1,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day1,missionEvent_hellfire_1_5,meta_character_upgrade_count,1,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day2,missionEvent_hellfire_2_1,ingame_play_match,5,sum,1,,missionEvent_hellfire_missionReward,,Tiger,,,,,,
missionEvent_hellfire_day2,missionEvent_hellfire_2_2,ingame_use_ultimate,20,sum,2,,missionEvent_hellfire_missionReward,,,,,,,16.0,
missionEvent_hellfire_day2,missionEvent_hellfire_2_3,ingame_gain_teamkills,2,sum,3,,missionEvent_hellfire_missionReward,,,,WeaponType_TeslaGun,,,,
missionEvent_hellfire_day2,missionEvent_hellfire_2_4,meta_open_lootbox,2,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day2,missionEvent_hellfire_2_5,meta_character_talent_learn,1,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day3,missionEvent_hellfire_3_1,ingame_play_match,8,sum,1,,missionEvent_hellfire_missionReward,,,,WeaponType_RailGun,,,,
missionEvent_hellfire_day3,missionEvent_hellfire_3_2,ingame_kill_from_grass,5,sum,2,,missionEvent_hellfire_missionReward,,,,,,,2.0,
missionEvent_hellfire_day3,missionEvent_hellfire_3_3,ingame_defeat_enemies,13,sum,3,,missionEvent_hellfire_missionReward,,Croco,,,,,,
missionEvent_hellfire_day3,missionEvent_hellfire_3_4,meta_open_lootbox,2,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day3,missionEvent_hellfire_3_5,meta_hire,1,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day4,missionEvent_hellfire_4_1,ingame_win_match,4,sum,1,,missionEvent_hellfire_missionReward,,Ape,,,,,2.0,
missionEvent_hellfire_day4,missionEvent_hellfire_4_2,ingame_use_ultimate,7,sum,3,,missionEvent_hellfire_missionReward,,Cat,,,,,,
missionEvent_hellfire_day4,missionEvent_hellfire_4_3,ingame_deal_damage,67000,sum,2,,missionEvent_hellfire_missionReward,,,,WeaponType_MortarGun,,,128.0,
missionEvent_hellfire_day4,missionEvent_hellfire_4_4,meta_open_lootbox,3,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day4,missionEvent_hellfire_4_5,meta_earn_item_CareerPoints,30,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day5,missionEvent_hellfire_5_1,ingame_win_match,6,sum,1,,missionEvent_hellfire_missionReward,,,,WeaponType_RailGun,,,16.0,
missionEvent_hellfire_day5,missionEvent_hellfire_5_2,ingame_kill_with_ultimate,8,sum,2,,missionEvent_hellfire_missionReward,,Snail,,,,,128.0,
missionEvent_hellfire_day5,missionEvent_hellfire_5_3,meta_weapon_forge_3stars,1,sum,3,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day5,missionEvent_hellfire_5_4,meta_character_upgrade_count,1,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day5,missionEvent_hellfire_5_5,meta_use_item_Shards,2000,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day6,missionEvent_hellfire_6_1,ingame_win_match,3,sum,1,,missionEvent_hellfire_missionReward,,,,,,,2.0,
missionEvent_hellfire_day6,missionEvent_hellfire_6_2,ingame_shield_regenerate,31500,sum,2,,missionEvent_hellfire_missionReward,,Rabbit,,,,,,
missionEvent_hellfire_day6,missionEvent_hellfire_6_3,meta_weapon_forge,2,sum,3,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day6,missionEvent_hellfire_6_4,meta_hire,3,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day6,missionEvent_hellfire_6_5,meta_shop_purchase_cantina_box,1,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day7,missionEvent_hellfire_7_1,ingame_finish_in_top_3,8,sum,1,,missionEvent_hellfire_missionReward,,,,,,,128.0,
missionEvent_hellfire_day7,missionEvent_hellfire_7_2,ingame_win_match,4,sum,2,,missionEvent_hellfire_missionReward,,Bear,,,,,2.0,
missionEvent_hellfire_day7,missionEvent_hellfire_7_3,ingame_kill_from_grass,5,sum,3,,missionEvent_hellfire_missionReward,,,,WeaponType_Shotgun,,,,
missionEvent_hellfire_day7,missionEvent_hellfire_7_4,meta_character_talent_learn,5,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day7,missionEvent_hellfire_7_5,meta_shop_purchase_cantina_box,3,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day8,missionEvent_hellfire_8_1,ingame_defeat_enemies,18,sum,1,,missionEvent_hellfire_missionReward,,,,WeaponType_TeslaGun,,,128.0,
missionEvent_hellfire_day8,missionEvent_hellfire_8_2,ingame_gain_doublekills,2,sum,2,,missionEvent_hellfire_missionReward,,Tiger,,,,,,
missionEvent_hellfire_day8,missionEvent_hellfire_8_3,ingame_mvp,3,sum,3,,missionEvent_hellfire_missionReward,,,,WeaponType_AssaultGun,,,2.0,
missionEvent_hellfire_day8,missionEvent_hellfire_8_4,meta_open_lootbox,7,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day8,missionEvent_hellfire_8_5,meta_shop_purchase_cantina_box,2,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day9,missionEvent_hellfire_9_1,ingame_finish_in_top_3,3,sum,1,,missionEvent_hellfire_missionReward,,,,WeaponType_Shotgun,,,,
missionEvent_hellfire_day9,missionEvent_hellfire_9_2,ingame_kill_distance_close,3,sum,2,,missionEvent_hellfire_missionReward,,,,WeaponType_MortarGun,,,2.0,
missionEvent_hellfire_day9,missionEvent_hellfire_9_3,ingame_finish_in_top_1,1,sum,3,,missionEvent_hellfire_missionReward,,Cat,,,,,128.0,
missionEvent_hellfire_day9,missionEvent_hellfire_9_4,meta_use_item_Shards,10000,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day9,missionEvent_hellfire_9_5,meta_shop_purchase_iap,1,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day10,missionEvent_hellfire_10_1,ingame_kill_with_ultimate_FreeCharacter6_Skill,10,sum,1,,missionEvent_hellfire_missionReward,,Ape,,,,,,
missionEvent_hellfire_day10,missionEvent_hellfire_10_2,ingame_heal,9000,sum,2,,missionEvent_hellfire_missionReward,,Ape,,,,,16.0,
missionEvent_hellfire_day10,missionEvent_hellfire_10_3,meta_hire,2,sum,3,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day10,missionEvent_hellfire_10_4,meta_use_item_Credit,100,sum,4,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_hellfire_day10,missionEvent_hellfire_10_5,meta_shop_purchase_character_token,1,sum,5,,missionEvent_hellfire_missionReward,,,,,,,,
missionEvent_galactic_day1,missionEvent_galactic_1_1,ingame_play_match,3,sum,1,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day1,missionEvent_galactic_1_2,ingame_rumble_collect_stars,50,sum,2,,missionEvent_galactic_missionReward,,,,,,,128.0,
missionEvent_galactic_day1,missionEvent_galactic_1_3,ingame_deal_damage,47000,sum,3,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day1,missionEvent_galactic_1_4,ingame_kill_from_grass,1,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day1,missionEvent_galactic_1_5,meta_character_upgrade_count,1,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day2,missionEvent_galactic_2_1,ingame_play_match,5,sum,1,,missionEvent_galactic_missionReward,,Croco,,,,,,
missionEvent_galactic_day2,missionEvent_galactic_2_2,ingame_use_ultimate,20,sum,2,,missionEvent_galactic_missionReward,,,,,,,16.0,
missionEvent_galactic_day2,missionEvent_galactic_2_3,ingame_gain_teamkills,2,sum,3,,missionEvent_galactic_missionReward,,,,WeaponType_Shotgun,,,,
missionEvent_galactic_day2,missionEvent_galactic_2_4,meta_open_lootbox,2,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day2,missionEvent_galactic_2_5,meta_character_talent_learn,1,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day3,missionEvent_galactic_3_1,ingame_play_match,8,sum,1,,missionEvent_galactic_missionReward,,,,WeaponType_MortarGun,,,,
missionEvent_galactic_day3,missionEvent_galactic_3_2,ingame_kill_from_grass,5,sum,2,,missionEvent_galactic_missionReward,,,,,,,2.0,
missionEvent_galactic_day3,missionEvent_galactic_3_3,ingame_defeat_enemies,13,sum,3,,missionEvent_galactic_missionReward,,Cat,,,,,,
missionEvent_galactic_day3,missionEvent_galactic_3_4,meta_open_lootbox,2,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day3,missionEvent_galactic_3_5,meta_hire,1,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day4,missionEvent_galactic_4_1,ingame_win_match,4,sum,1,,missionEvent_galactic_missionReward,,Tiger,,,,,2.0,
missionEvent_galactic_day4,missionEvent_galactic_4_2,ingame_use_ultimate,7,sum,3,,missionEvent_galactic_missionReward,,Bear,,,,,,
missionEvent_galactic_day4,missionEvent_galactic_4_3,ingame_deal_damage,67000,sum,2,,missionEvent_galactic_missionReward,,,,WeaponType_TeslaGun,,,128.0,
missionEvent_galactic_day4,missionEvent_galactic_4_4,meta_open_lootbox,3,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day4,missionEvent_galactic_4_5,meta_earn_item_CareerPoints,30,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day5,missionEvent_galactic_5_1,ingame_win_match,6,sum,1,,missionEvent_galactic_missionReward,,,,WeaponType_AssaultGun,,,16.0,
missionEvent_galactic_day5,missionEvent_galactic_5_2,ingame_kill_with_ultimate,8,sum,2,,missionEvent_galactic_missionReward,,Tiger,,,,,128.0,
missionEvent_galactic_day5,missionEvent_galactic_5_3,meta_weapon_forge_3stars,1,sum,3,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day5,missionEvent_galactic_5_4,meta_character_upgrade_count,1,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day5,missionEvent_galactic_5_5,meta_use_item_Shards,2000,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day6,missionEvent_galactic_6_1,ingame_win_match,3,sum,1,,missionEvent_galactic_missionReward,,,,,,,2.0,
missionEvent_galactic_day6,missionEvent_galactic_6_2,ingame_shield_regenerate,31500,sum,2,,missionEvent_galactic_missionReward,,Cat,,,,,,
missionEvent_galactic_day6,missionEvent_galactic_6_3,meta_weapon_forge,2,sum,3,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day6,missionEvent_galactic_6_4,meta_hire,3,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day6,missionEvent_galactic_6_5,meta_shop_purchase_cantina_box,1,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day7,missionEvent_galactic_7_1,ingame_finish_in_top_3,8,sum,1,,missionEvent_galactic_missionReward,,,,,,,128.0,
missionEvent_galactic_day7,missionEvent_galactic_7_2,ingame_win_match,4,sum,2,,missionEvent_galactic_missionReward,,Croco,,,,,2.0,
missionEvent_galactic_day7,missionEvent_galactic_7_3,ingame_kill_from_grass,5,sum,3,,missionEvent_galactic_missionReward,,,,WeaponType_Shotgun,,,,
missionEvent_galactic_day7,missionEvent_galactic_7_4,meta_character_talent_learn,5,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day7,missionEvent_galactic_7_5,meta_shop_purchase_cantina_box,3,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day8,missionEvent_galactic_8_1,ingame_defeat_enemies,18,sum,1,,missionEvent_galactic_missionReward,,,,WeaponType_Shotgun,,,128.0,
missionEvent_galactic_day8,missionEvent_galactic_8_2,ingame_gain_doublekills,2,sum,2,,missionEvent_galactic_missionReward,,Rabbit,,,,,,
missionEvent_galactic_day8,missionEvent_galactic_8_3,ingame_mvp,3,sum,3,,missionEvent_galactic_missionReward,,,,WeaponType_RailGun,,,2.0,
missionEvent_galactic_day8,missionEvent_galactic_8_4,meta_open_lootbox,7,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day8,missionEvent_galactic_8_5,meta_shop_purchase_cantina_box,2,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day9,missionEvent_galactic_9_1,ingame_finish_in_top_3,3,sum,1,,missionEvent_galactic_missionReward,,,,WeaponType_TeslaGun,,,,
missionEvent_galactic_day9,missionEvent_galactic_9_2,ingame_kill_distance_close,3,sum,2,,missionEvent_galactic_missionReward,,,,WeaponType_AssaultGun,,,2.0,
missionEvent_galactic_day9,missionEvent_galactic_9_3,ingame_finish_in_top_1,1,sum,3,,missionEvent_galactic_missionReward,,Snail,,,,,128.0,
missionEvent_galactic_day9,missionEvent_galactic_9_4,meta_use_item_Shards,10000,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day9,missionEvent_galactic_9_5,meta_shop_purchase_iap,1,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day10,missionEvent_galactic_10_1,ingame_kill_with_ultimate_FreeCharacter6_Skill,10,sum,1,,missionEvent_galactic_missionReward,,Ape,,,,,,
missionEvent_galactic_day10,missionEvent_galactic_10_2,ingame_heal,9000,sum,2,,missionEvent_galactic_missionReward,,Bear,,,,,16.0,
missionEvent_galactic_day10,missionEvent_galactic_10_3,meta_hire,2,sum,3,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day10,missionEvent_galactic_10_4,meta_use_item_Credit,100,sum,4,,missionEvent_galactic_missionReward,,,,,,,,
missionEvent_galactic_day10,missionEvent_galactic_10_5,meta_shop_purchase_character_token,1,sum,5,,missionEvent_galactic_missionReward,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_1,ingame_defeat_enemies,7,sum,0,,battlepass_05_quest_daily_1,,,,WeaponType_RailGun,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_2,ingame_defeat_enemies,9,sum,0,,battlepass_05_quest_daily_2,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_3,ingame_defeat_enemies,12,sum,0,,battlepass_05_quest_daily_3,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_4,ingame_defeat_enemies,9,sum,0,,battlepass_05_quest_daily_4,,,,WeaponType_MortarGun,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_5,ingame_defeat_enemies,16,sum,0,,battlepass_05_quest_daily_5,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_6,ingame_defeat_enemies,21,sum,0,,battlepass_05_quest_daily_6,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_7,ingame_play_match,1,sum,0,,battlepass_05_quest_daily_7,,Rabbit,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_8,ingame_play_match,1,sum,0,,battlepass_05_quest_daily_8,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_9,ingame_play_match,2,sum,0,,battlepass_05_quest_daily_9,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_7,ingame_play_match,2,sum,0,,battlepass_05_quest_daily_10,,Rabbit,,,,,16.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_8,ingame_play_match,3,sum,0,,battlepass_05_quest_daily_11,,Bear,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_9,ingame_play_match,3,sum,0,,battlepass_05_quest_daily_12,,,,,,,16.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_10,ingame_win_match,2,sum,0,,battlepass_05_quest_daily_13,,Tiger,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_11,ingame_win_match,3,sum,0,,battlepass_05_quest_daily_14,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_12,ingame_win_match,4,sum,0,,battlepass_05_quest_daily_15,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_13,ingame_deal_damage,62000,sum,0,,battlepass_05_quest_daily_16,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_14,ingame_deal_damage,80000,sum,0,,battlepass_05_quest_daily_17,,,,WeaponType_Shotgun,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_15,ingame_deal_damage,93000,sum,0,,battlepass_05_quest_daily_18,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_16,ingame_deal_damage,100000,sum,0,,battlepass_05_quest_daily_19,,,,WeaponType_AssaultGun,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_17,ingame_deal_damage,127000,sum,0,,battlepass_05_quest_daily_20,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_18,ingame_deal_damage,143000,sum,0,,battlepass_05_quest_daily_1,,,,WeaponType_TeslaGun,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_19,ingame_deal_damage,166000,sum,0,,battlepass_05_quest_daily_2,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_20,ingame_deal_damage,179000,sum,0,,battlepass_05_quest_daily_3,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_21,ingame_deal_damage,191000,sum,0,,battlepass_05_quest_daily_4,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_22,ingame_deal_damage,230000,sum,0,,battlepass_05_quest_daily_5,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_23,ingame_gain_doublekills,1,sum,0,,battlepass_05_quest_daily_6,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_24,ingame_gain_doublekills,2,sum,0,,battlepass_05_quest_daily_7,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_25,ingame_gain_doublekills,3,sum,0,,battlepass_05_quest_daily_8,,,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_26,ingame_use_ultimate,2,sum,0,,battlepass_05_quest_daily_9,,Ape,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_27,ingame_use_ultimate,2,sum,0,,battlepass_05_quest_daily_10,,Bear,,,,,16.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_28,ingame_use_ultimate,2,sum,0,,battlepass_05_quest_daily_11,,Cat,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_29,ingame_use_ultimate,2,sum,0,,battlepass_05_quest_daily_12,,Tiger,,,,,2.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_30,ingame_use_ultimate,2,sum,0,,battlepass_05_quest_daily_13,,Croco,,,,,16.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_31,ingame_use_ultimate,2,sum,0,,battlepass_05_quest_daily_14,,Rabbit,,,,,128.0,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_32,ingame_use_ultimate,4,sum,0,,battlepass_05_quest_daily_15,,Ape,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_33,ingame_use_ultimate,4,sum,0,,battlepass_05_quest_daily_16,,Bear,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_34,ingame_use_ultimate,4,sum,0,,battlepass_05_quest_daily_17,,Cat,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_35,ingame_use_ultimate,4,sum,0,,battlepass_05_quest_daily_18,,Tiger,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_36,ingame_use_ultimate,4,sum,0,,battlepass_05_quest_daily_19,,Croco,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_37,ingame_use_ultimate,4,sum,0,,battlepass_05_quest_daily_20,,Rabbit,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_38,ingame_kill_with_ultimate,1,sum,0,,battlepass_05_quest_daily_1,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_39,ingame_kill_with_ultimate,2,sum,0,,battlepass_05_quest_daily_2,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_40,ingame_kill_with_ultimate,3,sum,0,,battlepass_05_quest_daily_3,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_41,ingame_kill_distance_close,6,sum,0,,battlepass_05_quest_daily_4,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_42,ingame_kill_distance_close,9,sum,0,,battlepass_05_quest_daily_5,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_43,ingame_kill_distance_close,13,sum,0,,battlepass_05_quest_daily_6,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_44,ingame_kill_distance_close,16,sum,0,,battlepass_05_quest_daily_7,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_45,ingame_kill_distance_far,7,sum,0,,battlepass_05_quest_daily_8,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_46,ingame_kill_distance_far,11,sum,0,,battlepass_05_quest_daily_9,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_47,ingame_kill_distance_far,15,sum,0,,battlepass_05_quest_daily_10,,,,,,,,
battlepass_s05_quest_daily,battlepass_s05_quest_daily_48,ingame_kill_distance_far,21,sum,0,,battlepass_05_quest_daily_11,,,,,,,,
