ID,RNGMethod,RewardType,RewardID,AmountMin,AmountMax,Chance
arena_rank_3_51_100,roll_each,item,Crown,10000,10000,100.0
arena_rank_3_101_500,roll_each,item,Crown,3000,3000,100.0
arena_rank_3_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,5,5,100.0
arena_rank_3_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,5,5,100.0
arena_rank_3_3_3,roll_each,item,WeaponBoxNFTArsenalXKey,5,5,100.0
arena_rank_3_4_10,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_3_11_50,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_3_51_100,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_3_101_500,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_4_1_1,roll_each,item,Crown,130000,130000,100.0
arena_rank_4_2_2,roll_each,item,Crown,120000,120000,100.0
arena_rank_4_3_3,roll_each,item,Crown,100000,100000,100.0
arena_rank_4_4_10,roll_each,item,Crown,60000,60000,100.0
arena_rank_4_11_50,roll_each,item,Crown,35000,35000,100.0
arena_rank_4_51_100,roll_each,item,Crown,12000,12000,100.0
arena_rank_4_101_500,roll_each,item,Crown,2500,2500,100.0
arena_rank_4_501_1000,roll_each,item,Crown,1000,1000,100.0
arena_rank_4_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,5,5,100.0
arena_rank_4_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,4,4,100.0
arena_rank_4_3_3,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_4_4_10,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_4_11_50,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_4_51_100,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_4_101_500,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_4_501_1000,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_10_1_1,roll_each,item,Crown,350000,350000,100.0
arena_rank_10_2_2,roll_each,item,Crown,325000,325000,100.0
arena_rank_10_3_3,roll_each,item,Crown,300000,300000,100.0
arena_rank_10_4_10,roll_each,item,Crown,275000,275000,100.0
arena_rank_10_11_50,roll_each,item,Crown,150000,150000,100.0
arena_rank_10_51_100,roll_each,item,Crown,52000,52000,100.0
arena_rank_10_101_500,roll_each,item,Crown,11000,11000,100.0
arena_rank_10_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,10,10,100.0
arena_rank_10_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,9,9,100.0
arena_rank_10_3_3,roll_each,item,WeaponBoxNFTArsenalXKey,8,8,100.0
arena_rank_10_4_10,roll_each,item,WeaponBoxNFTArsenalXKey,6,6,100.0
arena_rank_10_11_50,roll_each,item,WeaponBoxNFTArsenalXKey,5,5,100.0
arena_rank_10_51_100,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_10_101_500,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_11_1_1,roll_each,item,Crown,350000,350000,100.0
arena_rank_11_2_2,roll_each,item,Crown,325000,325000,100.0
arena_rank_11_3_3,roll_each,item,Crown,300000,300000,100.0
arena_rank_11_4_10,roll_each,item,Crown,275000,275000,100.0
arena_rank_11_11_50,roll_each,item,Crown,150000,150000,100.0
arena_rank_11_51_100,roll_each,item,Crown,50000,50000,100.0
arena_rank_11_101_500,roll_each,item,Crown,10000,10000,100.0
arena_rank_11_501_1000,roll_each,item,Crown,1000,1000,100.0
arena_rank_11_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,10,10,100.0
arena_rank_11_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,9,9,100.0
arena_rank_11_3_3,roll_each,item,WeaponBoxNFTArsenalXKey,8,8,100.0
arena_rank_11_4_10,roll_each,item,WeaponBoxNFTArsenalXKey,6,6,100.0
arena_rank_11_11_50,roll_each,item,WeaponBoxNFTArsenalXKey,5,5,100.0
arena_rank_11_51_100,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_11_101_500,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_11_501_1000,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_12_1_1,roll_each,item,Crown,350000,350000,100.0
arena_rank_12_2_2,roll_each,item,Crown,325000,325000,100.0
arena_rank_12_3_3,roll_each,item,Crown,300000,300000,100.0
arena_rank_12_4_10,roll_each,item,Crown,275000,275000,100.0
arena_rank_12_11_50,roll_each,item,Crown,150000,150000,100.0
arena_rank_12_51_100,roll_each,item,Crown,50000,50000,100.0
arena_rank_12_101_500,roll_each,item,Crown,10000,10000,100.0
arena_rank_12_501_1000,roll_each,item,Crown,1000,1000,100.0
arena_rank_12_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,10,10,100.0
arena_rank_12_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,9,9,100.0
arena_rank_12_3_3,roll_each,item,WeaponBoxNFTArsenalXKey,8,8,100.0
arena_rank_12_4_10,roll_each,item,WeaponBoxNFTArsenalXKey,6,6,100.0
arena_rank_12_11_50,roll_each,item,WeaponBoxNFTArsenalXKey,5,5,100.0
arena_rank_12_51_100,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_12_101_500,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_12_501_1000,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_99_1_1,roll_each,item,Crown,10,10,100.0
arena_rank_99_2_2,roll_each,item,Crown,7,7,100.0
arena_rank_99_3_3,roll_each,item,Crown,5,5,100.0
arena_rank_99_4_5,roll_each,item,Crown,3,3,100.0
arena_rank_99_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_99_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_20_1_1,roll_each,item,Crown,200000,200000,100.0
arena_rank_20_2_2,roll_each,item,Crown,150000,150000,100.0
arena_rank_20_3_3,roll_each,item,Crown,125000,125000,100.0
arena_rank_20_4_10,roll_each,item,Crown,100000,100000,100.0
arena_rank_20_11_50,roll_each,item,Crown,40000,40000,100.0
arena_rank_20_51_100,roll_each,item,Crown,20000,20000,100.0
arena_rank_20_101_500,roll_each,item,Crown,2000,2000,100.0
arena_rank_20_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,7,7,100.0
arena_rank_20_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,6,6,100.0
arena_rank_20_3_3,roll_each,item,WeaponBoxNFTArsenalXKey,5,5,100.0
arena_rank_20_4_10,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_20_11_50,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_20_51_100,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_20_101_500,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_21_1_1,roll_each,item,Crown,175000,175000,100.0
arena_rank_21_2_2,roll_each,item,Crown,150000,150000,100.0
arena_rank_21_3_3,roll_each,item,Crown,135000,135000,100.0
arena_rank_21_4_10,roll_each,item,Crown,120000,120000,100.0
arena_rank_21_11_50,roll_each,item,Crown,60000,60000,100.0
arena_rank_21_51_100,roll_each,item,Crown,25000,25000,100.0
arena_rank_21_101_500,roll_each,item,Crown,5000,5000,100.0
arena_rank_21_501_1000,roll_each,item,Crown,1000,1000,100.0
arena_rank_21_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,5,5,100.0
arena_rank_21_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_21_3_3,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_21_4_10,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_21_11_50,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_21_51_100,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_21_101_500,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_21_501_1000,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_22_1_1,roll_each,item,Crown,250000,250000,100.0
arena_rank_22_2_2,roll_each,item,Crown,200000,200000,100.0
arena_rank_22_3_3,roll_each,item,Crown,150000,150000,100.0
arena_rank_22_4_10,roll_each,item,Crown,100000,100000,100.0
arena_rank_22_11_50,roll_each,item,Crown,50000,50000,100.0
arena_rank_22_51_100,roll_each,item,Crown,25000,25000,100.0
arena_rank_22_101_250,roll_each,item,Crown,5000,5000,100.0
arena_rank_22_251_750,roll_each,item,Crown,1000,1000,100.0
arena_rank_22_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,4,4,100.0
arena_rank_22_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_22_3_3,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_22_4_10,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_22_11_50,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_22_51_100,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_22_101_250,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_22_251_750,roll_each,item,WeaponBoxNFTArsenalXKey,0,0,100.0
arena_rank_101_1_1,roll_each,item,Crown,50000,50000,100.0
arena_rank_101_2_2,roll_each,item,Crown,30000,30000,100.0
arena_rank_101_3_3,roll_each,item,Crown,15000,15000,100.0
arena_rank_101_4_10,roll_each,item,Crown,7500,7500,100.0
arena_rank_101_11_50,roll_each,item,Crown,5000,5000,100.0
arena_rank_101_51_100,roll_each,item,Crown,2500,2500,100.0
arena_rank_101_101_250,roll_each,item,Crown,1000,1000,100.0
arena_rank_101_251_500,roll_each,item,Crown,500,500,100.0
arena_rank_201_1_1,roll_each,item,Crown,35000,35000,100.0
arena_rank_201_2_2,roll_each,item,Crown,30000,30000,100.0
arena_rank_201_3_3,roll_each,item,Crown,28000,28000,100.0
arena_rank_201_4_4,roll_each,item,Crown,25000,25000,100.0
arena_rank_201_5_5,roll_each,item,Crown,22000,22000,100.0
arena_rank_201_6_10,roll_each,item,Crown,20000,20000,100.0
arena_rank_201_11_25,roll_each,item,Crown,18000,18000,100.0
arena_rank_201_26_50,roll_each,item,Crown,15000,15000,100.0
arena_rank_201_51_100,roll_each,item,Crown,10000,10000,100.0
arena_rank_201_101_150,roll_each,item,Crown,8000,8000,100.0
arena_rank_201_151_250,roll_each,item,Crown,5000,5000,100.0
arena_rank_201_251_500,roll_each,item,Crown,3000,3000,100.0
arena_rank_202_1_1,roll_each,item,Crown,1000000,1000000,100.0
arena_rank_202_2_2,roll_each,item,Crown,800000,800000,100.0
arena_rank_202_3_3,roll_each,item,Crown,750000,750000,100.0
arena_rank_202_4_4,roll_each,item,Crown,700000,700000,100.0
arena_rank_202_5_5,roll_each,item,Crown,650000,650000,100.0
arena_rank_202_6_10,roll_each,item,Crown,500000,500000,100.0
arena_rank_202_11_25,roll_each,item,Crown,250000,250000,100.0
arena_rank_202_26_50,roll_each,item,Crown,200000,200000,100.0
arena_rank_202_51_100,roll_each,item,Crown,120000,120000,100.0
arena_rank_202_101_150,roll_each,item,Crown,75000,75000,100.0
arena_rank_202_151_200,roll_each,item,Crown,50000,50000,100.0
arena_rank_202_201_250,roll_each,item,Crown,50000,50000,100.0
arena_rank_202_1_1,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_202_2_2,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_202_3_3,roll_each,item,WeaponBoxNFTArsenalXKey,3,3,100.0
arena_rank_202_4_4,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_202_5_5,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_202_6_10,roll_each,item,WeaponBoxNFTArsenalXKey,2,2,100.0
arena_rank_202_11_25,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_202_26_50,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_202_51_100,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_202_101_150,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
arena_rank_202_151_200,roll_each,item,WeaponBoxNFTArsenalXKey,1,1,100.0
daily_video_1_1,choose_one,item,CantinaBoxSilver,1,1,100.0
daily_video_1_2,choose_one,item,Shards,500,500,100.0
daily_video_1_3,choose_one,item,Credit,10,10,100.0
daily_video_1_4,choose_one,item,WeaponBoxKey,1,1,100.0
daily_video_2_1,choose_one,item,Shards,200,200,100.0
daily_video_2_2,choose_one,item,CantinaBoxSilver,1,1,100.0
daily_video_2_3,choose_one,item,Credit,10,10,100.0
daily_video_2_4,choose_one,item,CantinaBoxGold,1,1,100.0
daily_video_3_1,choose_one,item,Credit,10,10,100.0
daily_video_3_2,choose_one,item,BattlePassTokenDoubler,50,50,100.0
daily_video_3_3,choose_one,item,CareerPoints,10,10,100.0
daily_video_3_4,choose_one,item,RaceToken_Universal,10,10,100.0
daily_login_new_user_Free_1,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_new_user_Free_2,choose_one,item,CareerPoints,4,4,100.0
daily_login_new_user_Free_3,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_new_user_Free_4,choose_one,item,Shards,2000,2000,100.0
daily_login_new_user_Free_5,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_new_user_Free_6,choose_one,item,BattlePassTokenDoubler,25,25,100.0
daily_login_new_user_Free_7,choose_one,weapon,WeaponType_AssaultGun_Default_Star3,1,1,100.0
daily_login_recurring_1_Free_1,choose_one,item,Shards,1000,1000,100.0
daily_login_recurring_1_Free_2,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_recurring_1_Free_3,choose_one,item,Credit,30,30,100.0
daily_login_recurring_1_Free_4,choose_one,item,Shards,1000,1000,100.0
daily_login_recurring_1_Free_5,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_recurring_1_Free_6,choose_one,item,Credit,30,30,100.0
daily_login_recurring_1_Free_7,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_1_Paid_1,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_1_Paid_2,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_1_Paid_3,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_1_Paid_4,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_1_Paid_5,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_1_Paid_6,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_1_Paid_7,choose_one,item,CantinaBoxPlatinum,1,1,100.0
daily_login_recurring_2_Free_1,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_recurring_2_Free_2,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_recurring_2_Free_3,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_recurring_2_Free_4,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_recurring_2_Free_5,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_recurring_2_Free_6,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_recurring_2_Free_7,choose_one,item,WeaponBoxKey,1,1,100.0
daily_login_recurring_2_Paid_1,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_2_Paid_2,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_2_Paid_3,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_2_Paid_4,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_2_Paid_5,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_2_Paid_6,choose_one,item,CantinaBoxGold,1,1,100.0
daily_login_recurring_2_Paid_7,choose_one,item,CantinaBoxPlatinum,1,1,100.0
daily_login_recurring_3_Free_1,choose_one,item,CareerPoints,15,15,100.0
daily_login_recurring_3_Free_2,choose_one,item,BattlePassTokenDoubler,20,20,100.0
daily_login_recurring_3_Free_3,choose_one,item,Shards,2500,2500,100.0
daily_login_recurring_3_Free_4,choose_one,item,BattlePassToken,150,150,100.0
daily_login_recurring_3_Free_5,choose_one,item,Shards,2500,2500,100.0
daily_login_recurring_3_Free_6,choose_one,item,CareerPoints,15,15,100.0
daily_login_recurring_3_Free_7,choose_one,item,BattlePassTokenDoubler,20,20,100.0
daily_login_recurring_3_Paid_1,choose_one,item,Credit,500,500,100.0
daily_login_recurring_3_Paid_2,choose_one,item,Credit,500,500,100.0
daily_login_recurring_3_Paid_3,choose_one,item,Credit,500,500,100.0
daily_login_recurring_3_Paid_4,choose_one,item,Credit,500,500,100.0
daily_login_recurring_3_Paid_5,choose_one,item,Credit,500,500,100.0
daily_login_recurring_3_Paid_6,choose_one,item,Credit,500,500,100.0
daily_login_recurring_3_Paid_7,choose_one,item,Credit,500,500,100.0
daily_login_recurring_4_Free_1,choose_one,battlePassToken,BattlePassToken,50,50,100.0
daily_login_recurring_4_Free_2,choose_one,battlePassToken,BattlePassToken,50,50,100.0
daily_login_recurring_4_Free_3,choose_one,battlePassToken,BattlePassToken,50,50,100.0
daily_login_recurring_4_Free_4,choose_one,battlePassToken,BattlePassToken,50,50,100.0
daily_login_recurring_4_Free_5,choose_one,battlePassToken,BattlePassToken,50,50,100.0
daily_login_recurring_4_Free_6,choose_one,battlePassToken,BattlePassToken,50,50,100.0
daily_login_recurring_4_Free_7,choose_one,battlePassToken,BattlePassToken,50,50,100.0
daily_login_recurring_4_Paid_1,choose_one,item,Credit,500,500,100.0
daily_login_recurring_4_Paid_2,choose_one,item,Credit,500,500,100.0
daily_login_recurring_4_Paid_3,choose_one,item,Credit,500,500,100.0
daily_login_recurring_4_Paid_4,choose_one,item,Credit,500,500,100.0
daily_login_recurring_4_Paid_5,choose_one,item,Credit,500,500,100.0
daily_login_recurring_4_Paid_6,choose_one,item,Credit,500,500,100.0
daily_login_recurring_4_Paid_7,choose_one,item,Credit,500,500,100.0
challengeevent_1_1,roll_each,item,Shards,200,200,100.0
challengeevent_1_3,roll_each,item,Shards,1000,1000,100.0
challengeevent_1_5,roll_each,item,Shards,2500,2500,100.0
challengeevent_1_5,roll_each,item,Credit,15,15,100.0
challengeevent_1_7,roll_each,item,Shards,3500,3500,100.0
challengeevent_1_7,roll_each,item,Credit,25,25,100.0
challengeevent_1_10,roll_each,item,Shards,5000,5000,100.0
challengeevent_1_10,roll_each,item,Credit,30,30,100.0
challengeevent_1_12,roll_each,item,Shards,6500,6500,100.0
challengeevent_1_12,roll_each,item,Credit,40,40,100.0
challengeevent_1_12,roll_each,item,RaceToken_Universal,10,10,100.0
challengeevent_1_15,roll_each,item,Shards,10000,10000,100.0
challengeevent_1_15,roll_each,item,Credit,50,50,100.0
challengeevent_1_15,roll_each,item,RaceToken_Universal,20,20,100.0
daily_login_halloween_2023_Free_1,choose_one,item,Shards,3500,3500,100.0
daily_login_halloween_2023_Free_2,choose_one,item,Shards,3500,3500,100.0
daily_login_halloween_2023_Free_3,choose_one,item,Shards,3500,3500,100.0
daily_login_halloween_2023_Free_4,choose_one,item,Shards,3500,3500,100.0
daily_login_halloween_2023_Free_5,choose_one,item,Shards,3500,3500,100.0
daily_login_halloween_2023_Free_6,choose_one,item,Shards,3500,3500,100.0
daily_login_halloween_2023_Free_7,choose_one,item,Shards,3500,3500,100.0
daily_login_halloween_2023_Paid_1,choose_one,item,Credit,100,100,100.0
daily_login_halloween_2023_Paid_2,choose_one,item,Credit,300,300,100.0
daily_login_halloween_2023_Paid_3,choose_one,item,Credit,600,600,100.0
daily_login_halloween_2023_Paid_4,choose_one,item,Credit,1000,1000,100.0
daily_login_halloween_2023_Paid_5,choose_one,item,Credit,2000,2000,100.0
daily_login_halloween_2023_Paid_6,choose_one,item,Credit,3000,3000,100.0
daily_login_halloween_2023_Paid_7,choose_one,item,Credit,5000,5000,100.0
NewUserMissionEvent_1,choose_one,item,WeaponBoxKey,1,1,100.0
NewUserMissionEvent_2,choose_one,item,Credit,35,35,100.0
NewUserMissionEvent_3,choose_one,item,CareerPoints,10,10,100.0
NewUserMissionEvent_4,choose_one,item,CantinaBoxSilver,1,1,100.0
NewUserMissionEvent_5,choose_one,item,RaceToken_Ape,10,10,100.0
NewUserMissionEvent_6,choose_one,item,Shards,400,400,100.0
NewUserMissionEvent_7,choose_one,item,Credit,35,35,100.0
NewUserMissionEvent_8,choose_one,item,Shards,670,670,100.0
NewUserMissionEvent_9,choose_one,item,WeaponBoxKey,1,1,100.0
NewUserMissionEvent_10,choose_one,item,Credit,35,35,100.0
missionEvent_newUser_finalReward,choose_one,item,CantinaBoxPlatinum,1,1,100.0
missionEvent_recurring_playweapon_1,choose_one,item,Shards,1000,1000,100.0
missionEvent_recurring_playweapon_2,choose_one,item,CareerPoints,10,10,100.0
missionEvent_recurring_playweapon_3,choose_one,item,BattlePassToken,20,20,100.0
missionEvent_recurring_playweapon_4,choose_one,item,Credit,10,10,100.0
missionEvent_recurring_playweapon_5,choose_one,item,RaceToken_Universal,10,10,100.0
missionEvent_recurring_playweapon_6,choose_one,item,Shards,1000,1000,100.0
missionEvent_recurring_playweapon_7,choose_one,item,BattlePassTokenDoubler,30,30,100.0
missionEvent_recurring_playweapon_8,choose_one,item,CantinaBox,1,1,100.0
missionEvent_recurring_playweapon_dragonbreath,choose_one,item,Credit,750,750,100.0
missionEvent_recurring_playweapon,choose_one,item,Credit,250,250,100.0
daily_login_dailylogin_dragonNewYear_Free_1,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_dragonNewYear_Free_2,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_dragonNewYear_Free_3,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_dragonNewYear_Free_4,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_dragonNewYear_Free_5,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_dragonNewYear_Free_6,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_dragonNewYear_Free_7,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_dragonNewYear_Paid_1,choose_one,item,Credit,1000,1000,100.0
daily_login_dailylogin_dragonNewYear_Paid_2,choose_one,item,Credit,1000,1000,100.0
daily_login_dailylogin_dragonNewYear_Paid_3,choose_one,item,Credit,1000,1000,100.0
daily_login_dailylogin_dragonNewYear_Paid_4,choose_one,item,Credit,1000,1000,100.0
daily_login_dailylogin_dragonNewYear_Paid_5,choose_one,item,Credit,1000,1000,100.0
daily_login_dailylogin_dragonNewYear_Paid_6,choose_one,item,Credit,1000,1000,100.0
daily_login_dailylogin_dragonNewYear_Paid_7,choose_one,item,Credit,1000,1000,100.0
battlepass_dragonNewYear_quest_challenge_finalReward,choose_one,battlePassToken,BattlePassToken_DragonNewYear,250,250,100.0
battlepass_dragonNewYear_shop_1,choose_one,item,Credit,20,20,100.0
battlepass_dragonNewYear_shop_2,choose_one,item,WeaponBoxEpicKey,1,1,100.0
battlepass_dragonNewYear_shop_3,choose_one,item,WeaponBoxNFTMythicalKey,1,1,100.0
battlepass_dragonNewYear_shop_4,choose_one,battlePassToken,BattlePassToken_DragonNewYear,50,50,100.0
battlepass_dragonNewYear_quest_daily_1,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_2,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_3,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_4,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_5,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_6,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_7,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_8,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_9,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_10,roll_each,item,EventCurrency_DragonNewYear,5,5,100.0
battlepass_dragonNewYear_quest_daily_1,roll_each,item,Shards,200,200,100.0
battlepass_dragonNewYear_quest_daily_2,roll_each,item,Shards,200,200,100.0
battlepass_dragonNewYear_quest_daily_3,roll_each,item,Shards,200,200,100.0
battlepass_dragonNewYear_quest_daily_4,roll_each,item,Shards,200,200,100.0
battlepass_dragonNewYear_quest_daily_5,roll_each,item,Shards,200,200,100.0
battlepass_dragonNewYear_quest_daily_6,roll_each,item,Shards,200,200,100.0
battlepass_dragonNewYear_quest_daily_7,roll_each,item,Shards,200,200,100.0
battlepass_dragonNewYear_quest_daily_8,roll_each,item,Shards,200,200,100.0
battlepass_dragonNewYear_quest_daily_9,roll_each,item,Shards,200,200,100.0
battlepass_dragonNewYear_quest_daily_10,roll_each,item,Shards,200,200,100.0
missionEvent_dragonNewYear_missionReward,choose_one,battlePassToken,BattlePassToken_DragonNewYear,10,10,100.0
missionEvent_dragonNewYear_missionReward,choose_one,battlePassToken,BattlePassToken_DragonNewYear,10,10,100.0
missionEvent_dragonNewYear_missionReward,choose_one,battlePassToken,BattlePassToken_DragonNewYear,10,10,100.0
missionEvent_dragonNewYear_missionReward,choose_one,battlePassToken,BattlePassToken_DragonNewYear,10,10,100.0
missionEvent_dragonNewYear_missionReward,choose_one,battlePassToken,BattlePassToken_DragonNewYear,10,10,100.0
missionEvent_dragonNewYear_finalReward,choose_one,battlePassToken,BattlePassToken_DragonNewYear,50,50,100.0
daily_login_dailylogin_ragnarok_Free_1,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_ragnarok_Free_2,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_ragnarok_Free_3,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_ragnarok_Free_4,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_ragnarok_Free_5,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_ragnarok_Free_6,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_ragnarok_Free_7,choose_one,item,Shards,450,450,100.0
daily_login_dailylogin_ragnarok_Paid_1,choose_one,item,Crown,20000,20000,100.0
daily_login_dailylogin_ragnarok_Paid_2,choose_one,item,Crown,20000,20000,100.0
daily_login_dailylogin_ragnarok_Paid_3,choose_one,item,Crown,20000,20000,100.0
daily_login_dailylogin_ragnarok_Paid_4,choose_one,item,Crown,20000,20000,100.0
daily_login_dailylogin_ragnarok_Paid_5,choose_one,item,Crown,20000,20000,100.0
daily_login_dailylogin_ragnarok_Paid_6,choose_one,item,Crown,20000,20000,100.0
daily_login_dailylogin_ragnarok_Paid_7,choose_one,item,Crown,20000,20000,100.0
battlepass_ragnarok_shop_1,choose_one,item,BattlePassTokenDoubler,100,100,100.0
battlepass_ragnarok_shop_2,choose_one,item,WeaponBoxEpicKey,1,1,100.0
battlepass_ragnarok_shop_3,choose_one,weapon,WeaponType_Hammer_Mythical_Star2,1,1,100.0
battlepass_ragnarok_shop_4,choose_one,item,RaceToken_Universal,40,40,100.0
missionEvent_ragnarok_missionReward,choose_one,battlePassToken,BattlePassToken_Ragnarok,10,10,100.0
